enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
30967,48,0.91,1,1,0,0,5,10,8,6,1,8,1
30191,51,0.903,1,0,2,0,5,9,8,6,1,133,0
13537,95,0.855,1,0,2,0,5,14,8,6,5,143,0
23185,55,0.878,1,0,2,0,5,21,7,5,5,29,0
1434,5,0.92,1,0,2,0,5,7,2,5,1,53,0
9600,5,0.92,1,0,2,0,5,9,2,4,5,11,1
25963,64,0.624,1,0,2,0,5,4,3,6,1,7,0
5141,83,0.762,1,0,2,0,5,8,3,5,5,87,0
657,5,0.92,1,0,2,0,5,8,7,1,1,18,0
29991,78,0.827,1,0,2,0,0,9,1,5,1,76,1
18759,64,0.624,1,0,2,0,5,6,2,5,1,114,0
23081,5,0.92,1,1,0,1,5,5,8,6,1,56,0
5731,48,0.91,1,0,2,0,5,7,3,6,5,30,0
20135,112,0.923,1,0,2,0,5,21,4,5,5,80,0
18620,77,0.776,1,0,0,0,5,14,1,5,0,52,0
24226,64,0.624,0,0,2,0,5,0,3,5,1,13,0
10092,50,0.767,1,0,2,0,5,4,0,4,0,42,0
1950,50,0.767,1,0,1,2,5,6,3,5,1,56,1
7909,64,0.624,1,1,2,4,5,2,8,6,0,12,1
11966,31,0.836,1,0,2,2,2,2,0,5,1,36,0
10017,13,0.926,1,0,2,2,5,21,1,5,5,67,0
28391,64,0.624,1,0,2,0,5,8,3,5,1,13,1
361,5,0.92,1,0,2,0,5,9,8,5,1,100,0
20797,48,0.91,1,0,2,3,5,15,2,5,1,58,0
25041,64,0.624,1,0,2,0,5,7,0,5,1,18,1
18476,64,0.624,1,0,2,2,5,2,2,5,2,90,1
26668,18,0.64,1,1,2,2,5,6,2,6,1,59,0
18586,4,0.804,1,0,2,2,5,2,2,5,2,35,0
17783,94,0.802,1,0,0,0,5,0,2,5,2,11,0
13256,64,0.624,1,0,2,0,5,4,8,6,2,15,1
6283,5,0.92,1,0,2,0,4,10,3,5,5,206,0
2586,97,0.647,1,0,2,2,5,9,3,5,1,130,0
15279,5,0.92,1,1,2,0,5,1,8,6,0,30,0
28468,70,0.939,1,0,2,2,5,21,2,5,5,88,0
17941,64,0.624,1,1,2,2,1,0,2,5,1,18,0
23384,64,0.624,1,0,2,0,5,8,7,5,1,41,0
4978,13,0.926,1,0,1,2,5,14,2,5,2,16,0
28641,6,0.924,1,0,2,0,5,21,1,5,5,95,0
28915,64,0.624,1,1,2,0,5,6,8,4,1,53,0
33367,5,0.92,1,0,2,0,5,21,8,6,5,220,1
14999,95,0.855,1,0,2,2,5,21,3,5,2,21,0
3999,100,0.795,1,0,2,2,5,21,0,4,5,94,0
9860,5,0.92,1,0,2,0,3,17,7,5,3,20,0
31153,3,0.558,1,1,2,0,5,8,8,6,0,47,1
26616,5,0.92,1,0,2,0,5,21,8,6,2,60,0
24366,64,0.624,1,0,2,0,5,6,2,5,4,78,1
19986,5,0.92,1,1,2,0,5,4,2,4,1,5,0
17786,7,0.794,1,0,2,0,5,6,3,6,1,20,0
1396,103,0.939,1,0,2,0,5,21,2,5,3,2,0
22954,7,0.794,0,0,0,0,5,9,0,5,5,206,0
14775,95,0.855,1,1,2,1,5,12,8,6,1,90,0
1563,61,0.682,1,0,2,0,5,12,0,5,3,25,0
29612,64,0.624,1,0,0,0,5,5,7,5,1,8,1
23856,13,0.926,1,0,2,0,5,9,4,5,2,22,0
30441,5,0.92,1,0,2,0,2,19,0,5,5,90,0
22742,48,0.91,1,0,2,0,5,9,6,0,1,56,0
30265,5,0.92,1,0,0,1,5,10,8,6,2,81,1
11545,13,0.926,1,0,2,0,5,7,6,5,1,120,0
2404,64,0.624,1,0,2,0,5,4,3,5,0,18,1
7243,2,0.887,1,0,2,1,5,21,3,5,0,19,0
19555,94,0.802,1,0,0,0,5,8,5,5,2,314,0
20486,103,0.939,1,1,2,0,5,21,8,6,2,15,0
17400,48,0.91,1,1,0,0,5,2,8,6,0,10,0
22005,101,0.754,1,0,1,0,5,3,3,5,5,39,0
10612,64,0.624,1,0,2,2,5,8,8,6,1,25,1
23365,3,0.558,1,1,2,0,5,0,6,0,1,146,1
13288,64,0.624,1,0,2,0,5,3,8,6,1,26,0
23430,63,0.796,1,0,2,0,5,11,0,5,5,25,0
30404,5,0.92,1,0,2,0,5,21,3,5,5,50,1
8930,5,0.92,1,0,2,0,5,9,2,5,5,30,0
3920,8,0.698,1,0,2,0,5,18,2,5,4,39,0
29841,64,0.624,1,1,0,1,5,0,8,6,0,56,1
16289,64,0.624,1,0,2,0,5,3,3,6,1,82,1
19889,64,0.624,1,0,2,0,5,7,2,5,2,32,0
11780,48,0.91,1,0,2,0,5,21,3,5,1,43,1
8489,11,0.55,1,0,2,0,5,15,0,5,5,15,1
32581,37,0.74,1,1,2,0,5,4,8,6,1,21,1
22420,95,0.855,1,0,2,0,2,9,2,5,2,226,0
28415,5,0.92,1,0,2,0,5,14,8,6,1,60,0
32260,106,0.579,1,0,2,0,5,2,8,6,1,9,0
21603,64,0.624,1,0,2,0,5,7,3,5,1,50,0
19702,101,0.754,1,1,1,1,5,4,1,5,1,280,1
17665,48,0.91,1,0,2,0,5,3,3,6,2,91,0
19612,64,0.624,1,0,2,2,5,5,0,5,1,15,1
18905,5,0.92,1,0,0,0,5,5,0,5,2,14,0
824,48,0.91,1,0,2,0,5,10,4,5,1,74,0
27275,64,0.624,1,0,2,0,5,20,8,6,2,43,1
14217,13,0.926,1,0,2,2,5,14,4,5,1,52,0
13209,103,0.939,1,1,2,0,5,1,8,6,1,75,0
9414,64,0.624,1,0,2,0,5,8,0,5,1,54,1
33242,101,0.754,1,1,1,0,5,8,6,0,1,50,0
24224,42,0.698,1,0,2,0,5,7,8,5,0,100,0
9684,1,0.895,1,0,2,2,5,17,6,0,1,42,0
8584,48,0.91,1,0,2,3,5,21,0,5,4,11,0
27003,48,0.91,1,0,2,2,5,10,3,5,2,74,0
17840,94,0.802,1,0,0,1,5,7,3,5,1,17,0
29723,82,0.89,1,0,0,0,5,9,3,5,5,90,0
33181,95,0.855,1,1,2,2,5,21,0,5,2,234,0
29288,64,0.624,1,1,2,0,5,3,4,5,3,11,1
3004,6,0.924,1,0,2,2,2,7,6,5,1,163,0
5828,48,0.91,1,0,2,0,5,10,3,5,4,9,0
22211,95,0.855,1,1,2,0,4,5,8,6,0,36,0
28193,26,0.827,1,0,0,0,5,5,7,4,1,6,0
26291,103,0.939,1,0,2,0,5,11,1,5,5,72,0
11739,13,0.926,1,0,1,0,5,18,0,2,3,84,0
20878,42,0.698,1,0,2,0,5,14,3,4,5,24,0
31156,91,0.913,1,0,2,1,5,21,7,5,1,77,0
21878,5,0.92,1,0,2,0,4,20,2,5,5,56,0
7009,4,0.804,1,0,2,0,5,13,3,5,1,22,0
31013,5,0.92,1,0,2,0,2,17,3,1,2,8,0
7145,118,0.865,1,0,2,2,5,21,8,6,5,8,0
2690,5,0.92,1,1,2,0,5,21,8,6,1,55,0
28829,64,0.624,1,0,0,0,5,9,0,5,1,74,1
28477,64,0.624,1,1,0,2,5,3,8,6,1,57,1
17107,64,0.624,1,0,0,0,5,2,6,6,1,36,0
17125,5,0.92,1,1,2,0,5,2,8,6,0,146,0
5911,5,0.92,1,0,2,0,5,21,0,5,5,151,0
24069,64,0.624,1,0,2,0,5,11,3,5,1,4,0
20803,15,0.743,1,0,2,2,4,2,0,6,2,102,0
3752,13,0.926,1,0,2,0,5,7,2,5,3,29,0
32925,48,0.91,1,0,2,2,5,21,2,5,2,78,0
27494,30,0.897,1,0,2,2,5,14,1,5,5,84,0
19818,64,0.624,1,0,0,0,5,2,6,5,2,141,1
22581,6,0.924,1,0,0,1,5,8,0,4,1,41,1
2629,21,0.738,1,0,0,0,5,5,8,5,1,13,0
20143,89,0.866,1,0,2,2,5,12,3,5,1,30,0
2478,64,0.624,1,0,2,0,5,8,0,5,2,104,1
25957,10,0.701,1,1,0,0,5,2,8,6,1,108,0
24981,82,0.89,1,0,2,0,5,9,3,5,1,62,0
27624,48,0.91,1,1,2,4,5,8,3,5,2,21,0
32355,99,0.884,1,0,2,0,5,12,6,0,1,98,0
12140,48,0.91,0,0,2,2,2,5,8,4,1,57,0
9743,49,0.92,1,0,2,0,5,21,8,6,5,44,1
3827,5,0.92,1,0,2,2,5,21,7,5,5,9,0
9338,94,0.802,1,0,0,0,5,8,0,2,1,4,0
10386,5,0.92,1,0,2,0,5,21,6,0,3,53,0
14901,13,0.926,1,0,2,2,5,21,4,5,5,108,0
6909,66,0.698,0,1,2,2,5,7,8,6,1,98,1
20751,74,0.893,1,0,2,0,5,5,6,0,1,112,0
13597,74,0.893,1,0,2,2,5,12,2,5,1,107,0
4498,46,0.766,1,0,2,0,5,21,8,6,1,28,1
29508,13,0.926,1,0,2,2,5,21,0,5,1,24,0
5205,50,0.767,1,0,2,0,5,21,4,4,0,28,1
32947,80,0.516,1,0,0,0,5,4,8,6,1,15,1
4766,116,0.698,1,1,2,1,5,2,8,6,0,76,0
428,5,0.92,1,0,2,0,5,12,1,5,5,80,0
16219,61,0.682,1,1,0,0,5,3,8,6,1,32,1
21843,101,0.754,1,0,2,0,5,21,0,5,2,96,0
17162,64,0.624,1,1,2,0,5,4,7,5,1,11,1
15259,5,0.92,1,0,2,0,5,15,7,5,5,46,0
14487,64,0.624,1,0,0,0,4,5,0,5,1,20,0
8055,91,0.913,1,0,2,0,5,8,0,6,4,46,0
4922,5,0.92,1,0,2,4,5,10,6,5,1,14,0
20653,48,0.91,1,1,0,0,5,0,8,6,1,44,0
707,5,0.92,1,0,2,0,5,14,3,5,5,27,0
1131,5,0.92,1,0,2,0,5,11,2,5,5,34,0
22219,5,0.92,1,0,2,0,5,11,3,5,3,17,0
10454,5,0.92,0,1,2,0,2,3,0,5,3,40,0
14740,64,0.624,1,1,0,2,5,3,8,6,1,20,1
12183,70,0.939,1,1,0,0,5,7,8,6,2,31,1
22052,83,0.762,1,0,2,2,5,8,1,4,1,45,0
8677,95,0.855,1,1,2,1,5,11,8,5,1,32,0
29432,114,0.925,1,0,2,0,5,8,3,1,2,85,0
6812,93,0.666,1,0,2,0,5,6,3,5,1,110,0
14890,94,0.802,1,0,2,2,1,11,8,6,2,35,0
9569,83,0.762,1,0,0,0,5,12,0,5,3,6,0
6389,5,0.92,1,0,2,2,2,15,1,5,4,11,0
14622,4,0.804,1,0,2,2,5,21,8,6,1,61,1
24586,30,0.897,1,0,2,2,5,6,7,0,1,91,0
9463,50,0.767,1,0,2,0,2,21,6,5,2,28,0
6379,49,0.92,1,0,2,2,5,21,0,5,2,18,0
30514,7,0.794,1,0,1,0,5,7,0,6,1,50,0
12349,61,0.682,1,1,2,0,5,6,1,6,1,204,0
6995,13,0.926,1,1,2,1,5,5,3,5,2,256,0
13311,5,0.92,1,0,0,0,5,6,5,5,2,26,0
26275,5,0.92,1,0,2,2,2,5,2,5,4,168,1
30814,83,0.762,1,1,2,0,4,2,1,5,0,26,0
20823,13,0.926,1,0,2,2,5,16,0,5,5,37,0
18810,50,0.767,1,1,0,1,5,4,8,6,2,17,1
79,2,0.887,1,0,2,0,5,21,8,6,4,42,1
16177,13,0.926,1,1,0,0,5,10,8,6,0,67,0
16141,48,0.91,1,0,2,0,5,13,8,6,5,40,0
5417,1,0.895,1,0,2,0,5,12,1,5,5,14,0
24280,64,0.624,1,1,2,0,5,4,4,5,1,218,0
9393,119,0.698,1,0,2,1,5,3,8,6,1,22,1
22112,48,0.91,1,0,2,0,5,13,3,1,1,8,0
11003,5,0.92,1,0,0,2,5,8,7,1,1,38,0
12631,64,0.624,1,1,2,0,5,1,6,6,1,29,0
6326,122,0.915,1,0,2,0,5,8,1,5,2,26,0
24870,64,0.624,1,0,2,2,5,13,2,5,2,22,0
18170,48,0.91,1,0,2,0,5,9,0,5,1,50,0
33254,49,0.92,0,0,2,2,5,21,3,5,5,120,1
11821,83,0.762,1,0,2,0,5,9,0,1,1,100,0
24937,64,0.624,1,0,0,0,5,4,3,5,4,198,1
15837,5,0.92,1,0,2,0,4,3,6,5,2,18,1
31083,5,0.92,1,0,2,2,5,21,8,6,4,80,1
15436,94,0.802,0,1,1,0,5,3,3,5,1,144,1
13102,101,0.754,1,0,2,2,5,21,8,6,5,41,0
30277,5,0.92,1,0,0,2,5,9,7,5,1,54,0
4475,116,0.698,1,0,0,2,5,21,2,4,1,28,0
4072,48,0.91,1,0,2,0,2,21,2,4,1,20,0
11085,55,0.878,1,1,2,0,3,14,3,2,3,45,0
3878,5,0.92,1,0,0,2,5,6,2,5,3,55,0
33104,48,0.91,1,0,2,0,5,5,3,5,3,28,0
17304,70,0.939,1,0,2,2,5,6,0,5,1,96,0
23719,64,0.624,1,1,0,0,5,1,8,6,0,18,1
22348,61,0.682,1,1,0,0,5,9,8,6,1,42,0
18320,41,0.689,1,0,2,0,5,4,3,5,3,31,1
27959,64,0.624,1,0,2,0,5,6,2,5,2,47,1
11655,70,0.939,1,0,2,2,5,10,8,6,1,66,0
26713,5,0.92,1,0,2,0,5,4,2,5,2,8,0
3248,4,0.804,1,1,2,1,5,4,8,5,0,94,0
32877,5,0.92,1,0,2,0,5,21,8,6,5,40,1
25363,99,0.884,1,0,2,0,5,11,7,6,1,15,0
22573,13,0.926,1,0,2,0,5,8,4,5,0,53,0
440,5,0.92,1,0,2,2,5,21,2,5,5,42,0
27697,5,0.92,1,0,2,2,5,7,5,4,4,8,0
10792,4,0.804,1,0,2,0,5,12,5,5,1,182,0
30509,5,0.92,1,0,2,0,4,8,0,2,1,128,0
28149,5,0.92,0,0,2,0,5,5,3,5,2,25,1
24708,11,0.55,1,0,0,2,5,4,0,2,2,37,1
32836,29,0.698,1,1,2,0,5,21,8,6,1,85,0
16372,13,0.926,1,0,0,2,5,9,3,5,1,88,0
33292,64,0.624,1,1,2,0,5,6,2,5,0,21,1
32619,5,0.92,0,0,2,0,2,4,0,5,1,90,0
29606,85,0.896,1,1,2,1,5,3,0,5,5,10,0
11430,5,0.92,1,0,2,4,5,12,8,6,1,70,1
10967,5,0.92,1,1,2,2,5,6,1,4,1,106,1
17375,45,0.769,1,0,2,0,5,9,0,2,5,35,1
26025,4,0.804,1,1,0,0,5,3,8,6,0,73,1
19795,6,0.924,1,1,0,0,5,13,8,6,3,41,1
10554,48,0.91,1,0,2,0,5,7,1,5,4,22,0
8311,13,0.926,1,0,2,2,5,12,1,5,1,82,0
5801,91,0.913,1,0,2,1,5,8,0,2,1,20,0
6010,5,0.92,1,0,2,0,5,8,2,5,2,44,0
31210,5,0.92,1,0,2,0,5,7,2,5,1,107,0
24714,49,0.92,1,0,2,0,4,21,8,6,1,19,1
5203,64,0.624,1,0,0,0,5,3,7,5,5,116,1
7193,5,0.92,1,1,0,1,5,5,2,5,1,55,0
1695,103,0.939,1,0,2,0,5,12,1,5,1,42,0
16625,64,0.624,1,0,2,2,5,4,6,0,1,78,1
23714,13,0.926,1,0,2,0,5,21,8,6,5,114,0
21967,13,0.926,1,0,2,2,5,21,0,5,5,56,0
33342,64,0.624,1,1,0,1,5,5,8,5,0,6,0
29737,30,0.897,1,0,2,0,5,7,5,5,5,15,0
9846,5,0.92,1,1,2,0,5,6,0,2,1,54,0
3965,65,0.899,1,0,2,0,5,8,0,1,2,114,0
15430,93,0.666,1,0,2,0,1,21,8,6,1,29,0
20911,84,0.493,1,1,0,0,5,2,8,6,1,33,1
6724,48,0.91,1,1,2,0,5,8,3,5,4,23,0
21442,64,0.624,1,0,2,0,5,11,3,1,1,206,1
12716,13,0.926,1,1,2,2,2,6,3,5,1,76,0
18,65,0.899,1,1,2,0,5,21,7,5,5,24,0
26402,99,0.884,1,0,2,0,5,13,7,5,2,101,0
26214,55,0.878,1,1,0,2,2,9,0,4,2,56,0
21033,5,0.92,1,0,2,2,5,10,2,5,1,21,0
19073,5,0.92,1,0,2,0,5,7,2,5,1,77,0
6775,13,0.926,1,0,2,1,5,4,3,5,1,14,0
26126,5,0.92,1,0,2,0,2,13,3,5,1,326,0
28673,5,0.92,1,0,2,0,5,21,3,5,1,20,1
15012,38,0.84,1,0,0,0,5,9,7,3,1,34,0
10930,95,0.855,1,0,2,0,5,21,5,4,5,17,0
7610,64,0.624,1,0,2,0,1,21,8,6,2,31,1
12931,48,0.91,1,0,0,0,5,5,8,6,4,52,0
6502,4,0.804,1,0,1,0,5,5,0,2,1,326,0
29945,13,0.926,1,0,2,0,5,4,2,5,1,19,0
14523,39,0.555,1,0,2,0,5,11,0,5,1,124,1
15470,45,0.769,1,1,2,0,5,11,8,6,2,18,1
2485,30,0.897,1,1,2,2,5,21,4,5,5,4,0
24355,13,0.926,1,0,2,3,5,18,1,5,4,122,0
6407,13,0.926,1,0,0,1,5,7,8,6,2,82,0
14425,64,0.624,1,1,2,0,5,5,8,6,0,24,1
20116,5,0.92,1,0,2,0,5,11,8,6,1,11,1
27786,2,0.887,1,1,2,1,5,4,8,6,0,37,0
15868,4,0.804,1,1,0,0,5,2,8,6,2,116,1
26755,41,0.689,1,1,0,1,5,1,8,6,0,27,0
10285,5,0.92,1,0,2,0,5,15,7,1,4,42,0
18289,75,0.794,1,1,0,2,5,15,1,5,1,33,0
13687,66,0.698,1,1,0,1,5,7,8,6,0,28,0
27535,48,0.91,1,1,0,1,5,12,8,6,0,42,0
25850,95,0.855,0,1,0,0,5,3,8,6,2,17,1
12830,48,0.91,1,0,2,0,5,2,7,5,1,163,0
17967,5,0.92,1,0,2,0,5,4,3,5,1,58,0
12217,48,0.91,1,0,1,0,5,10,3,5,4,206,0
19215,49,0.92,1,1,2,0,2,10,2,5,1,57,0
27139,11,0.55,1,0,2,0,5,7,4,5,1,40,1
32862,64,0.624,1,1,2,1,5,4,8,6,1,28,1
24887,103,0.939,1,0,0,1,5,2,6,5,1,30,0
19378,49,0.92,1,0,2,0,5,12,7,5,1,34,0
29769,64,0.624,1,1,0,1,5,3,1,2,0,44,0
18907,5,0.92,1,0,2,0,1,1,2,5,1,28,0
23572,89,0.866,1,0,2,3,5,21,8,6,0,154,0
7991,55,0.878,1,1,0,0,5,3,8,6,1,26,1
6448,51,0.903,1,0,1,0,5,21,2,5,5,6,0
30878,117,0.691,1,1,2,0,5,10,2,5,1,32,0
4606,48,0.91,1,0,2,1,5,1,8,6,0,96,0
4367,5,0.92,1,0,2,0,5,14,8,6,1,70,1
27114,64,0.624,1,1,0,1,5,7,8,6,0,4,0
8023,116,0.698,1,0,2,2,5,9,7,6,4,86,0
3708,5,0.92,1,0,2,0,5,14,2,5,5,290,0
25403,5,0.92,1,0,2,0,2,2,0,5,1,168,0
20140,5,0.92,0,0,2,0,5,21,8,6,5,55,1
26455,40,0.735,1,0,0,0,5,6,8,6,1,42,0
19618,13,0.926,1,0,2,1,5,11,8,6,1,34,0
18497,116,0.698,1,1,1,1,5,2,3,5,1,16,0
31798,48,0.91,1,0,2,0,5,14,1,5,1,8,0
30076,13,0.926,1,1,2,1,5,4,8,6,0,63,0
32953,38,0.84,2,1,2,0,5,2,8,6,0,8,0
4302,5,0.92,1,0,2,0,5,6,2,5,1,21,0
4980,13,0.926,1,0,2,2,5,9,3,5,2,123,0
7951,4,0.804,1,0,2,0,3,10,0,6,4,292,0
15106,11,0.55,1,1,2,0,5,1,8,6,1,7,0
15211,11,0.55,1,0,2,0,5,8,8,6,1,23,1
4635,30,0.897,1,1,2,0,5,1,8,6,0,24,0
17529,64,0.624,1,0,2,0,5,5,7,5,3,48,1
8852,28,0.742,1,0,2,0,1,4,7,5,1,188,0
1794,5,0.92,1,0,2,0,5,12,3,4,2,42,0
13720,74,0.893,1,0,2,1,5,16,7,5,5,73,0
11292,5,0.92,1,0,2,0,5,21,2,5,5,156,1
24062,64,0.624,1,0,2,0,5,5,0,1,1,103,1
33188,7,0.794,2,1,2,2,5,1,8,6,1,15,0
22896,64,0.624,1,0,0,0,5,6,3,0,3,74,1
17781,5,0.92,1,0,2,0,5,17,0,5,1,39,0
10602,48,0.91,1,0,0,2,5,5,3,6,1,92,0
28433,95,0.855,1,0,2,0,1,12,4,5,1,96,0
27490,99,0.884,1,0,2,0,5,21,1,5,5,70,0
31489,48,0.91,1,0,2,2,5,16,3,5,0,4,0
15297,5,0.92,1,1,0,0,5,0,8,6,0,34,0
21585,64,0.624,1,0,0,0,4,3,3,5,3,51,0
11651,65,0.899,1,0,2,1,5,3,8,6,3,21,0
26674,5,0.92,1,0,2,0,5,18,2,5,2,6,0
13870,74,0.893,1,0,0,1,5,9,8,6,2,68,0
24222,48,0.91,1,1,2,3,5,9,1,4,5,90,0
24054,64,0.624,1,0,0,0,5,5,3,5,1,71,1
15241,89,0.866,1,0,2,0,4,9,0,6,2,4,0
14204,5,0.92,1,0,2,0,5,4,3,0,1,145,0
18130,95,0.855,0,1,2,2,2,3,3,5,2,9,0
28603,5,0.92,1,0,2,0,5,10,0,5,4,26,0
23984,103,0.939,1,0,2,1,5,4,2,4,2,42,0
26129,5,0.92,2,0,2,2,5,18,8,6,1,45,1
16438,30,0.897,1,1,2,3,5,12,8,6,2,53,0
18892,5,0.92,1,0,0,2,5,15,3,5,2,166,0
3498,78,0.827,1,0,0,0,5,21,0,5,5,72,0
32720,39,0.555,0,0,1,2,5,21,2,2,3,135,1
4828,64,0.624,1,1,2,2,5,6,4,2,5,138,1
29201,5,0.92,1,0,2,0,5,7,0,5,5,31,0
33126,5,0.92,1,0,2,0,5,21,2,5,5,25,0
11950,103,0.939,1,0,2,2,5,2,2,5,1,28,0
24127,13,0.926,1,0,2,2,5,21,6,5,5,8,0
13149,5,0.92,1,1,2,0,5,1,8,6,0,12,0
23157,5,0.92,1,1,2,0,5,4,3,5,1,32,0
18791,64,0.624,1,0,2,0,5,3,0,5,1,77,1
2181,95,0.855,1,0,2,2,5,10,8,5,1,162,0
23931,5,0.92,1,1,2,4,5,10,8,6,0,53,0
16466,4,0.804,1,0,2,2,5,13,7,0,1,12,0
33358,47,0.843,0,0,2,2,5,7,3,5,1,6,1
17268,94,0.802,1,0,2,0,5,4,6,5,1,31,0
31935,91,0.913,1,0,2,2,5,7,0,6,1,5,0
24091,21,0.738,1,0,2,2,5,13,1,4,5,66,1
6060,5,0.92,1,0,2,3,5,21,4,2,5,184,0
9337,22,0.479,1,0,0,0,5,5,8,4,1,4,0
15998,41,0.689,1,0,2,0,5,17,8,6,0,182,0
21129,49,0.92,1,1,2,2,5,8,5,5,1,113,0
3223,24,0.527,1,0,2,0,5,21,8,6,0,94,0
28211,5,0.92,1,0,0,0,2,10,0,5,3,39,0
18999,112,0.923,1,1,0,0,5,2,0,2,1,61,0
21176,56,0.776,1,0,2,0,5,16,4,5,2,103,0
32958,49,0.92,0,0,2,0,5,20,2,5,1,7,0
23835,5,0.92,1,1,2,0,3,3,2,5,2,28,0
25327,64,0.624,1,0,2,0,5,15,3,5,0,80,0
27678,5,0.92,1,0,1,0,5,3,2,5,2,11,0
23741,64,0.624,1,0,2,0,5,2,7,5,2,89,1
28820,64,0.624,1,0,2,2,5,4,0,5,1,32,1
17500,48,0.91,1,0,2,0,5,5,3,5,1,19,0
14295,49,0.92,1,0,2,4,5,9,6,2,2,157,0
32617,5,0.92,1,0,2,0,5,4,2,5,0,110,0
893,13,0.926,1,0,2,1,5,20,1,5,5,90,0
17725,5,0.92,1,0,0,2,5,8,2,5,1,80,0
28991,64,0.624,1,0,2,0,5,7,0,6,1,17,1
10175,5,0.92,1,0,2,0,5,21,2,5,4,20,0
1783,77,0.776,1,0,2,2,5,7,2,5,1,56,0
14496,13,0.926,1,0,2,2,5,21,2,5,5,109,0
9147,48,0.91,1,0,2,0,5,11,0,5,2,118,0
17370,61,0.682,1,1,2,0,5,2,8,6,1,72,1
22997,55,0.878,1,0,2,2,5,10,2,5,3,9,0
31011,101,0.754,1,1,2,0,5,9,2,4,5,15,0
20828,91,0.913,1,0,2,0,5,3,8,6,1,28,0
2991,65,0.899,1,0,2,0,5,10,1,5,0,48,0
30340,5,0.92,1,0,2,0,5,6,7,0,1,9,0
7160,5,0.92,1,1,0,1,5,4,8,6,1,111,1
9448,13,0.926,1,0,2,0,5,14,3,5,5,28,0
12062,5,0.92,1,1,2,0,5,21,8,6,1,17,1
18498,64,0.624,1,0,2,0,5,7,2,5,1,109,0
9485,6,0.924,1,0,2,2,5,21,2,5,3,35,0
25817,11,0.55,1,0,2,0,5,6,7,1,1,3,0
25834,5,0.92,1,1,2,4,5,1,8,6,0,192,0
22816,121,0.949,1,1,2,2,0,21,6,5,5,136,0
27753,49,0.92,1,0,2,0,5,16,0,5,0,34,0
15597,48,0.91,1,0,0,0,5,9,8,6,5,48,0
23247,2,0.887,1,0,1,0,5,4,3,1,4,94,0
4124,95,0.855,1,1,2,1,5,7,8,6,0,18,0
9598,17,0.722,1,0,2,0,5,6,4,6,1,12,1
19454,64,0.624,0,0,2,0,5,4,3,1,1,172,1
14642,74,0.893,1,1,2,0,5,21,0,5,3,166,0
3438,5,0.92,1,0,2,0,5,15,0,5,2,28,1
12474,13,0.926,1,1,2,2,4,15,0,5,4,42,0
10669,30,0.897,1,1,0,0,5,0,8,6,0,18,1
23609,5,0.92,1,0,2,0,5,10,2,5,3,18,0
32614,5,0.92,1,1,2,0,5,3,7,5,5,9,0
4568,26,0.827,1,1,2,0,5,2,6,5,1,62,0
12469,82,0.89,1,0,2,4,5,7,7,5,2,20,0
13864,4,0.804,1,0,2,0,5,15,1,5,1,51,0
365,5,0.92,0,0,2,2,5,10,3,5,1,16,0
6525,64,0.624,1,1,0,0,5,5,8,6,0,16,0
26682,114,0.925,1,0,2,0,5,21,2,5,1,108,0
19560,29,0.698,1,1,2,0,5,3,8,6,1,326,1
33255,5,0.92,1,0,2,0,5,2,8,6,1,10,1
32882,5,0.92,1,1,0,1,5,5,8,6,0,53,0
21225,48,0.91,1,0,2,0,5,9,7,1,1,17,0
18441,5,0.92,1,0,2,0,5,21,8,6,5,56,1
33049,122,0.915,1,0,2,0,5,9,7,5,1,20,0
7710,2,0.887,1,0,2,2,5,17,3,5,5,14,0
11323,5,0.92,1,1,2,2,5,7,8,6,4,16,0
32733,64,0.624,1,1,0,0,5,6,8,6,0,61,1
25690,5,0.92,1,0,2,0,5,10,8,6,1,57,1
12503,115,0.743,0,1,0,1,5,4,8,6,0,22,0
12310,5,0.92,0,1,2,0,2,2,4,6,1,10,0
15250,5,0.92,1,0,2,2,5,4,5,5,1,127,0
13277,5,0.92,1,0,2,0,5,21,2,5,5,26,0
30041,41,0.689,1,1,0,1,5,1,8,6,1,30,1
22238,5,0.92,0,0,2,0,5,16,3,5,5,27,0
9180,30,0.897,0,0,2,2,5,7,1,5,1,34,0
2015,5,0.92,1,0,2,0,5,17,8,6,1,48,1
3758,5,0.92,1,0,2,0,5,4,0,6,1,10,0
31014,5,0.92,1,0,2,0,5,12,5,5,4,62,0
2311,30,0.897,1,1,0,0,5,2,8,5,0,17,0
16796,5,0.92,1,0,2,0,5,16,1,5,1,54,0
26094,13,0.926,1,1,0,0,5,8,8,6,0,9,0
13138,48,0.91,1,0,2,2,5,21,8,6,1,144,0
32165,5,0.92,1,0,1,0,5,21,3,5,3,42,0
13547,48,0.91,1,0,2,0,3,4,0,5,1,44,0
10756,91,0.913,1,0,1,0,5,8,3,5,1,28,0
13583,74,0.893,1,1,2,1,5,15,6,5,2,46,0
23623,5,0.92,1,0,2,3,5,21,8,6,5,25,0
9001,40,0.735,1,0,0,0,5,3,0,6,1,18,0
16787,13,0.926,1,0,2,2,5,12,0,5,5,154,0
5775,64,0.624,1,0,2,0,5,3,3,5,2,25,0
20785,70,0.939,1,1,0,1,5,3,3,4,1,30,0
28699,48,0.91,1,0,2,0,5,4,0,5,1,48,0
